Date,Ref Price,CE Strike,CE Entry,CE SL Level,CE Exit,CE PnL,PE Strike,PE Entry,PE SL Level,PE Exit,PE PnL,Total PnL,CE Status,PE Status,CE pct,PE pct,CE pct.1,PE pct.1,net pnl,cum pnl,CE_Qty_BTC,PE_Qty_BTC,CE_Entry_Fee_pct,PE_Entry_Fee_pct,CE_Exit_Fee_pct,PE_Exit_Fee_pct,Total_Commissions_pct,True_Net_PnL_After_Fees
2025-07-15 00:00:00,119752.2,C-BTC-124000-150725,52,208,1,51,P-BTC-116000-150725,42,168,168,-126,-75,TP Hit,SL Hit,0.980769231,-3,1,-3,-2,110.3500134,0.019,0.024,0.0408044,0.0416304,0.0007847,0.1665216,0.2497411,-2.2497411
2025-07-16 00:00:00,116762,C-BTC-120000-160725,39,156,1,38,P-BTC-113600-160725,47,188,1,46,84,TP Hit,TP Hit,0.974358974,0.978723404,1,1,2,112.3500134,0.026,0.021,0.0418782,0.0407631,0.0010738,0.0008673,0.0845824,1.9154176
2025-07-17 00:00:00,119609.3,C-BTC-123600-170725,54,216,1,53,P-BTC-117800-170725,130.5,522,522,-391.5,-338.5,TP Hit,SL Hit,0.981481481,-3,1,-3,-2,110.3500134,0.019,0.008,0.0423738,0.0431172,0.0007847,0.112911179,0.199186879,-2.199186879
2025-07-18 00:00:00,119614.8,C-BTC-120600-180725,258,1032,1,257,P-BTC-116000-180725,50.5,202,1,49.5,306.5,TP Hit,TP Hit,0.996124031,0.98019802,1,1,2,112.3500134,0.004,0.02,0.0426216,0.041713,0.0001652,0.000826,0.0853258,1.9146742
2025-07-19 00:00:00,117308.3,C-BTC-119600-190725,35,140,1,34,P-BTC-114800-190725,37.5,150,1,36.5,70.5,TP Hit,TP Hit,0.971428571,0.973333333,1,1,2,114.3500134,0.029,0.027,0.0419195,0.04181625,0.0011977,0.0011151,0.08604855,1.91395145
2025-07-20 00:00:00,117859.1,C-BTC-119000-200725,49.5,198,1,48.5,P-BTC-117000-200725,93.5,374,1,92.5,141,TP Hit,TP Hit,0.97979798,0.989304813,1,1,2,116.3500134,0.02,0.011,0.040887,0.04247705,0.000826,0.0004543,0.08464435,1.91535565
2025-07-21 00:00:00,118361.8,C-BTC-119200-210725,342,1368,1,341,P-BTC-118000-210725,435,1740,1,434,775,TP Hit,TP Hit,0.997076023,0.997701149,1,1,2,118.3500134,0.003,0.002,0.041900077,0.027933385,0.0001239,0.0000826,0.070039962,1.929960038
2025-07-22 00:00:00,117118.9,C-BTC-119600-220725,60,240,1,59,P-BTC-114400-220725,38.1,152.4,1,37.1,96.1,TP Hit,TP Hit,0.983333333,0.973753281,1,1,2,120.3500134,0.017,0.026,0.042126,0.04091178,0.0007021,0.0010738,0.08481368,1.91518632
2025-07-23 00:00:00,119739.5,C-BTC-122800-230725,38,152,1,37,P-BTC-117400-230725,79,316,1,78,115,TP Hit,TP Hit,0.973684211,0.987341772,1,1,2,122.3500134,0.026,0.013,0.0408044,0.0424151,0.0010738,0.0005369,0.0848302,1.9151698
2025-07-24 00:00:00,118411.6,C-BTC-120000-240725,95,380,1,94,P-BTC-116000-240725,51,204,1,50,144,TP Hit,TP Hit,0.989473684,0.980392157,1,1,2,124.3500134,0.011,0.02,0.0431585,0.042126,0.0004543,0.000826,0.0865648,1.9134352
2025-07-25 00:00:00,119084.5,C-BTC-120600-250725,111.5,446,1,110.5,P-BTC-119000-250725,465,1860,1860,-1395,-1284.5,TP Hit,SL Hit,0.99103139,-3,1,-3,-2,122.3500134,0.009,0.002,0.04144455,0.028103942,0.0003717,0.028103942,0.098024134,-2.098024134
2025-07-26 00:00:00,116430.2,C-BTC-117600-260725,73.5,294,294,-220.5,P-BTC-113600-260725,35,140,1,34,-186.5,SL Hit,TP Hit,-3,0.971428571,-3,1,-2,120.3500134,0.014,0.029,0.0424977,0.0419195,0.1699908,0.0011977,0.2556057,-2.2556057
2025-07-27 00:00:00,118091.1,C-BTC-118400-270725,228,912,1,227,P-BTC-117200-270725,96,384,1,95,322,TP Hit,TP Hit,0.995614035,0.989583333,1,1,2,122.3500134,0.004,0.01,0.0376656,0.039648,0.0001652,0.000413,0.0778918,1.9221082
2025-07-28 00:00:00,118992.4,C-BTC-120800-280725,119,476,1,118,P-BTC-117000-280725,87,348,1,86,204,TP Hit,TP Hit,0.991596639,0.988505747,1,1,2,124.3500134,0.008,0.011,0.0393176,0.0395241,0.0003304,0.0004543,0.0796264,1.9203736
2025-07-29 00:00:00,117831,C-BTC-119000-290725,110,440,1,109,P-BTC-115600-290725,30.5,122,1,29.5,138.5,TP Hit,TP Hit,0.990909091,0.967213115,1,1,2,126.3500134,0.009,0.033,0.040887,0.04156845,0.0003717,0.0013629,0.08419005,1.91580995
2025-07-30 00:00:00,117575.3,C-BTC-119800-300725,55,220,1,54,P-BTC-116800-300725,167.5,670,1,166.5,220.5,TP Hit,TP Hit,0.981818182,0.994029851,1,1,2,128.3500134,0.018,0.006,0.040887,0.0415065,0.0007434,0.0002478,0.0833847,1.9166153
2025-07-31 00:00:00,116447.8,C-BTC-119800-310725,33,132,1,32,P-BTC-114800-310725,151,604,1,150,182,TP Hit,TP Hit,0.96969697,0.993377483,1,1,2,130.3500134,0.03,0.007,0.040887,0.0436541,0.001239,0.0002891,0.0860692,1.9139308
2025-08-01 00:00:00,117766.1,C-BTC-120000-010825,61.5,246,1,60.5,P-BTC-115600-010825,58.5,234,234,-175.5,-115,TP Hit,SL Hit,0.983739837,-3,1,-3,-2,128.3500134,0.016,0.017,0.0406392,0.04107285,0.0006608,0.1642914,0.24666425,-2.24666425
2025-08-02 00:00:00,113843.1,C-BTC-115600-020825,101.5,406,1,100.5,P-BTC-112000-020825,138.5,554,1,137.5,238,TP Hit,TP Hit,0.990147783,0.992779783,1,1,2,130.3500134,0.01,0.007,0.0419195,0.04004035,0.000413,0.0002891,0.08266195,1.91733805
2025-08-03 00:00:00,112324.5,C-BTC-113600-030825,110,440,440,-330,P-BTC-111200-030825,119,476,1,118,-212,SL Hit,TP Hit,-3,0.991596639,-3,1,-2,128.3500134,0.009,0.008,0.040887,0.0393176,0.119288619,0.0003304,0.199823619,-2.199823619
2025-08-04 00:00:00,114401.8,C-BTC-116600-040825,56,224,1,55,P-BTC-111200-040825,53.5,214,1,52.5,107.5,TP Hit,TP Hit,0.982142857,0.981308411,1,1,2,130.3500134,0.018,0.019,0.0416304,0.04198145,0.0007434,0.0007847,0.08513995,1.91486005
2025-08-05 00:00:00,114989.9,C-BTC-117200-050825,42.5,170,1,41.5,P-BTC-113000-050825,53,212,1,52,93.5,TP Hit,TP Hit,0.976470588,0.981132075,1,1,2,132.3500134,0.024,0.019,0.042126,0.0415891,0.0009912,0.0007847,0.085491,1.914509
2025-08-06 00:00:00,113729.1,C-BTC-115600-060825,31.5,126,1,30.5,P-BTC-111800-060825,80,320,1,79,109.5,TP Hit,TP Hit,0.968253968,0.9875,1,1,2,134.3500134,0.032,0.012,0.0416304,0.039648,0.0013216,0.0004956,0.0830956,1.9169044
2025-08-07 00:00:00,115422.2,C-BTC-116000-070825,225,900,635.7137931,-410.7137931,P-BTC-114800-070825,207,828,1,206,-204.7137931,Expired,TP Hit,-1.825394636,0.995169082,-1.825394636,1,-0.825394636,133.5246187,0.004,0.005,0.03717,0.0427455,0.054479278,0.0002065,0.134601278,-0.959995914
2025-08-08 00:00:00,116638.6,C-BTC-118000-080825,128.5,514,1,127.5,P-BTC-114400-080825,34.5,138,1,33.5,161,TP Hit,TP Hit,0.992217899,0.971014493,1,1,2,135.5246187,0.008,0.029,0.0424564,0.04132065,0.0003304,0.0011977,0.08530515,1.91469485
2025-08-09 00:00:00,116544.1,C-BTC-118200-090825,51.5,206,1,50.5,P-BTC-115000-090825,30,120,1,29,79.5,TP Hit,TP Hit,0.980582524,0.966666667,1,1,2,137.5246187,0.019,0.033,0.04041205,0.040887,0.0007847,0.0013629,0.08344665,1.91655335
2025-08-10 00:00:00,116631.4,C-BTC-118400-100825,37,148,148,-111,P-BTC-116600-100825,310,1240,1,309,198,SL Hit,TP Hit,-3,0.996774194,-3,1,-2,135.5246187,0.027,0.003,0.0412587,0.038409,0.1650348,0.0001239,0.2448264,-2.2448264
2025-08-11 00:00:00,118537.7,C-BTC-120400-110825,83.5,334,334,-250.5,P-BTC-115800-110825,30,120,1,29,-221.5,SL Hit,TP Hit,-3,0.966666667,-3,1,-2,133.5246187,0.012,0.033,0.0413826,0.040887,0.1655304,0.0013629,0.2491629,-2.2491629
2025-08-12 00:00:00,119772.2,C-BTC-123000-120825,37,148,1,36,P-BTC-119000-120825,240,960,960,-720,-684,TP Hit,SL Hit,0.972972973,-3,1,-3,-2,131.5246187,0.027,0.004,0.0412587,0.039648,0.0011151,0.056532478,0.138554278,-2.138554278
2025-08-13 00:00:00,119395.9,C-BTC-122400-130825,57.5,230,1,56.5,P-BTC-117400-130825,55.5,222,1,54.5,111,TP Hit,TP Hit,0.982608696,0.981981982,1,1,2,133.5246187,0.017,0.018,0.04037075,0.0412587,0.0007021,0.0007434,0.08307495,1.91692505
2025-08-14 00:00:00,121611.7,C-BTC-124400-140825,68,272,272,-204,P-BTC-119800-140825,98,392,1,97,-107,SL Hit,TP Hit,-3,0.989795918,-3,1,-2,131.5246187,0.015,0.01,0.042126,0.040474,0.168504,0.000413,0.251517,-2.251517
2025-08-15 00:00:00,118109.2,C-BTC-121800-150825,61,244,1,60,P-BTC-114000-150825,31,124,1,30,90,TP Hit,TP Hit,0.983606557,0.967741935,1,1,2,133.5246187,0.016,0.032,0.0403088,0.0409696,0.0006608,0.0013216,0.0832608,1.9167392
2025-08-16 00:00:00,117070.9,C-BTC-120000-160825,42,168,1,41,P-BTC-114400-160825,35,140,1,34,75,TP Hit,TP Hit,0.976190476,0.971428571,1,1,2,135.5246187,0.024,0.029,0.0416304,0.0419195,0.0009912,0.0011977,0.0857388,1.9142612
2025-08-17 00:00:00,117673.1,C-BTC-118600-170825,84,336,1,83,P-BTC-116000-170825,30.5,122,1,29.5,112.5,TP Hit,TP Hit,0.988095238,0.967213115,1,1,2,137.5246187,0.012,0.033,0.0416304,0.04156845,0.0004956,0.0013629,0.08505735,1.91494265
2025-08-18 00:00:00,117589.1,C-BTC-120000-180825,67,268,1,66,P-BTC-115200-180825,38.5,154,154,-115.5,-49.5,TP Hit,SL Hit,0.985074627,-3,1,-3,-2,135.5246187,0.015,0.026,0.0415065,0.0413413,0.0006195,0.1653652,0.2488325,-2.2488325
2025-08-19 00:00:00,116583.6,C-BTC-119000-190825,34,136,1,33,P-BTC-113600-190825,38,152,152,-114,-81,TP Hit,SL Hit,0.970588235,-3,1,-3,-2,133.5246187,0.029,0.026,0.0407218,0.0408044,0.0011977,0.1632176,0.2459415,-2.2459415
2025-08-20 00:00:00,112914.4,C-BTC-115600-200825,30,120,1,29,P-BTC-111200-200825,145,580,1,144,173,TP Hit,TP Hit,0.966666667,0.993103448,1,1,2,135.5246187,0.033,0.007,0.040887,0.0419195,0.0013629,0.0002891,0.0844585,1.9155415
2025-08-21 00:00:00,113533.8,C-BTC-115800-210825,42.5,170,1,41.5,P-BTC-111200-210825,83.5,334,1,82.5,124,TP Hit,TP Hit,0.976470588,0.988023952,1,1,2,137.5246187,0.024,0.012,0.042126,0.0413826,0.0009912,0.0004956,0.0849954,1.9150046
2025-08-22 00:00:00,112615.8,C-BTC-115000-220825,30,120,1,29,P-BTC-111800-220825,265,1060,1,264,293,TP Hit,TP Hit,0.966666667,0.996226415,1,1,2,139.5246187,0.033,0.004,0.040887,0.043778,0.0013629,0.0001652,0.0861931,1.9138069
2025-08-23 00:00:00,116744.2,C-BTC-118000-230825,155,620,1,154,P-BTC-115000-230825,71.5,286,1,70.5,224.5,TP Hit,TP Hit,0.993548387,0.986013986,1,1,2,141.5246187,0.006,0.014,0.038409,0.0413413,0.0002478,0.0005782,0.0805763,1.9194237
2025-08-24 00:00:00,115176,C-BTC-116600-240825,54,216,1,53,P-BTC-114800-240825,191.7,766.8,101.9827586,89.71724138,142.7172414,TP Hit,Expired,0.981481481,0.468008562,1,0.468008562,1.468008562,142.9926273,0.019,0.005,0.0423738,0.03958605,0.0007847,0.02105944,0.10380399,1.364204573
2025-08-25 00:00:00,114612.5,C-BTC-118000-250825,38,152,1,37,P-BTC-114000-250825,294,1176,1176,-882,-845,TP Hit,SL Hit,0.973684211,-3,1,-3,-2,140.9926273,0.026,0.003,0.0408044,0.0364266,0.0010738,0.040572825,0.118877625,-2.118877625
2025-08-26 00:00:00,112350.1,C-BTC-115000-260825,30,120,1,29,P-BTC-108800-260825,30,120,120,-90,-61,TP Hit,SL Hit,0.966666667,-3,1,-3,-2,138.9926273,0.033,0.033,0.040887,0.040887,0.0013629,0.163548,0.2466849,-2.2466849
2025-08-27 00:00:00,110648,C-BTC-112800-270825,52,208,208,-156,P-BTC-110000-270825,335,1340,1,334,178,SL Hit,TP Hit,-3,0.997014925,-3,1,-2,136.9926273,0.019,0.003,0.0408044,0.039169392,0.1632176,0.0001239,0.243315292,-2.243315292
2025-08-28 00:00:00,111999,C-BTC-114400-280825,38,152,1,37,P-BTC-108800-280825,41.4,165.6,1,40.4,77.4,TP Hit,TP Hit,0.973684211,0.975845411,1,1,2,138.9926273,0.026,0.024,0.0408044,0.04103568,0.0010738,0.0009912,0.08390508,1.91609492
2025-08-29 00:00:00,112373.4,C-BTC-115000-290825,43.5,174,1,42.5,P-BTC-112000-290825,330,1320,1320,-990,-947.5,TP Hit,SL Hit,0.977011494,-3,1,-3,-2,136.9926273,0.023,0.003,0.04132065,0.039780184,0.0009499,0.039780184,0.121830917,-2.121830917
2025-08-30 00:00:00,108101,C-BTC-109600-300825,100,400,1,99,P-BTC-106400-300825,113,452,1,112,211,TP Hit,TP Hit,0.99,0.991150442,1,1,2,138.9926273,0.01,0.009,0.0413,0.0420021,0.000413,0.0003717,0.0840868,1.9159132
2025-08-31 00:00:00,108740.2,C-BTC-109400-310825,128,512,1,127,P-BTC-108800-310825,365.8,1463.2,375.037931,-9.237931034,117.762069,TP Hit,Expired,0.9921875,-0.025254049,1,-0.025254049,0.974745951,139.9673732,0.008,0.003,0.0422912,0.038494031,0.0003304,0.038494031,0.119609662,0.85513629
2025-09-01 00:00:00,109135.8,C-BTC-110400-010925,103,412,1,102,P-BTC-108800-010925,355,1420,1420,-1065,-963,TP Hit,SL Hit,0.990291262,-3,1,-3,-2,137.9673732,0.01,0.003,0.042539,0.038634073,0.000413,0.038634073,0.120220146,-2.120220146
2025-09-02 00:00:00,109204.9,C-BTC-110000-020925,178,712,712,-534,P-BTC-107000-020925,60,240,240,-180,-714,SL Hit,SL Hit,-3,-3,-3,-3,-6,131.9673732,0.006,0.017,0.0441084,0.042126,0.077317069,0.168504,0.332055469,-6.332055469
2025-09-03 00:00:00,110627.3,C-BTC-113600-030925,33,132,1,32,P-BTC-107000-030925,35,140,1,34,66,TP Hit,TP Hit,0.96969697,0.971428571,1,1,2,133.9673732,0.03,0.029,0.040887,0.0419195,0.001239,0.0011977,0.0852432,1.9147568
2025-09-04 00:00:00,111914.8,C-BTC-114000-040925,38,152,1,37,P-BTC-109400-040925,49,196,1,48,85,TP Hit,TP Hit,0.973684211,0.979591837,1,1,2,135.9673732,0.026,0.02,0.0408044,0.040474,0.0010738,0.000826,0.0831782,1.9168218
2025-09-05 00:00:00,109988.5,C-BTC-111800-050925,53,212,212,-159,P-BTC-107000-050925,30,120,1,29,-130,SL Hit,TP Hit,-3,0.966666667,-3,1,-2,133.9673732,0.019,0.033,0.0415891,0.040887,0.1663564,0.0013629,0.2501954,-2.2501954
2025-09-06 00:00:00,111207,C-BTC-113400-060925,49,196,1,48,P-BTC-109600-060925,59,236,1,58,106,TP Hit,TP Hit,0.979591837,0.983050847,1,1,2,135.9673732,0.02,0.017,0.040474,0.0414239,0.000826,0.0007021,0.083426,1.916574
2025-09-07 00:00:00,110264.6,C-BTC-110800-070925,170,680,458.4517241,-288.4517241,P-BTC-108400-070925,40,160,1,39,-249.4517241,Expired,TP Hit,-1.696774848,0.975,-1.696774848,1,-0.696774848,135.2705984,0.006,0.025,0.042126,0.0413,0.078067337,0.0010325,0.162525837,-0.859300684
2025-09-08 00:00:00,111102.1,C-BTC-113400-080925,35,140,1,34,P-BTC-109200-080925,70,280,1,69,103,TP Hit,TP Hit,0.971428571,0.985714286,1,1,2,137.2705984,0.029,0.014,0.0419195,0.040474,0.0011977,0.0005782,0.0841694,1.9158306
2025-09-09 00:00:00,112436.3,C-BTC-113000-090925,169,676,1,168,P-BTC-110600-090925,34,136,136,-102,66,TP Hit,SL Hit,0.99408284,-3,1,-3,-2,135.2705984,0.006,0.029,0.0418782,0.0407218,0.0002478,0.1628872,0.245735,-2.245735
2025-09-10 00:00:00,111160.5,C-BTC-113000-100925,32,128,128,-96,P-BTC-109200-100925,35,140,1,34,-62,SL Hit,TP Hit,-3,0.971428571,-3,1,-2,133.2705984,0.031,0.029,0.0409696,0.0419195,0.1638784,0.0011977,0.2479652,-2.2479652
2025-09-11 00:00:00,113557.3,C-BTC-115200-110925,49,196,1,48,P-BTC-113600-110925,499,1996,1,498,546,TP Hit,TP Hit,0.979591837,0.997995992,1,1,2,135.2705984,0.02,0.002,0.040474,0.026799523,0.000826,0.0000826,0.068182123,1.931817877
2025-09-12 00:00:00,114271.3,C-BTC-117000-120925,33,132,132,-99,P-BTC-112600-120925,75,300,1,74,-25,SL Hit,TP Hit,-3,0.986666667,-3,1,-2,133.2705984,0.03,0.013,0.040887,0.0402675,0.163548,0.0005369,0.2452394,-2.2452394
2025-09-13 00:00:00,116437.6,C-BTC-117800-130925,46,184,1,45,P-BTC-114800-130925,46,184,1,45,90,TP Hit,TP Hit,0.97826087,0.97826087,1,1,2,135.2705984,0.022,0.022,0.0417956,0.0417956,0.0009086,0.0009086,0.0854084,1.9145916
2025-09-14 00:00:00,115636.1,C-BTC-115800-140925,231,924,1,230,P-BTC-115200-140925,114,456,1,113,343,TP Hit,TP Hit,0.995670996,0.99122807,1,1,2,137.2705984,0.004,0.009,0.0381612,0.0423738,0.0001652,0.0003717,0.0810719,1.9189281
2025-09-15 00:00:00,115393.1,C-BTC-116800-150925,96,384,1,95,P-BTC-115400-150925,409,1636,336.1068966,72.89310345,167.8931034,TP Hit,Expired,0.989583333,0.178222747,1,0.178222747,1.178222747,138.4488211,0.01,0.002,0.039648,0.027232772,0.000413,0.027232772,0.094526543,1.083696204
2025-09-16 00:00:00,115376.1,C-BTC-117000-160925,53,212,1,52,P-BTC-113200-160925,41,164,1,40,92,TP Hit,TP Hit,0.981132075,0.975609756,1,1,2,140.4488211,0.019,0.024,0.0415891,0.0406392,0.0007847,0.0009912,0.0840042,1.9159958
2025-09-17 00:00:00,116448.7,C-BTC-118800-170925,61,244,1,60,P-BTC-114400-170925,41,164,1,40,100,TP Hit,TP Hit,0.983606557,0.975609756,1,1,2,142.4488211,0.016,0.024,0.0403088,0.0406392,0.0006608,0.0009912,0.0826,1.9174
2025-09-18 00:00:00,115199.5,C-BTC-118400-180925,51,204,1,50,P-BTC-111600-180925,37,148,1,36,86,TP Hit,TP Hit,0.980392157,0.972972973,1,1,2,144.4488211,0.02,0.027,0.042126,0.0412587,0.000826,0.0011151,0.0853258,1.9146742
2025-09-19 00:00:00,117771.2,C-BTC-119200-190925,51,204,1,50,P-BTC-116600-190925,80,320,320,-240,-190,TP Hit,SL Hit,0.980392157,-3,1,-3,-2,142.4488211,0.02,0.012,0.042126,0.039648,0.000826,0.158592,0.241192,-2.241192
2025-09-20 00:00:00,115420.5,C-BTC-116600-200925,60,240,1,59,P-BTC-115000-200925,98,392,1,97,156,TP Hit,TP Hit,0.983333333,0.989795918,1,1,2,144.4488211,0.017,0.01,0.042126,0.040474,0.0007021,0.000413,0.0837151,1.9162849
2025-09-21 00:00:00,115709.4,C-BTC-116400-210925,55,220,1,54,P-BTC-115000-210925,56,224,1,55,109,TP Hit,TP Hit,0.981818182,0.982142857,1,1,2,146.4488211,0.018,0.018,0.040887,0.0416304,0.0007434,0.0007434,0.0840042,1.9159958
2025-09-22 00:00:00,115521.2,C-BTC-116000-220925,165,660,1,164,P-BTC-114800-220925,108,432,432,-324,-160,TP Hit,SL Hit,0.993939394,-3,1,-3,-2,144.4488211,0.006,0.009,0.040887,0.0401436,0.0002478,0.122683514,0.203961914,-2.203961914
2025-09-23 00:00:00,112466.4,C-BTC-113800-230925,94,376,1,93,P-BTC-110000-230925,89,356,1,88,181,TP Hit,TP Hit,0.989361702,0.988764045,1,1,2,146.4488211,0.011,0.011,0.0427042,0.0404327,0.0004543,0.0004543,0.0840455,1.9159545
2025-09-24 00:00:00,111787.7,C-BTC-113400-240925,58,232,1,57,P-BTC-109200-240925,45,180,1,44,101,TP Hit,TP Hit,0.982758621,0.977777778,1,1,2,148.4488211,0.017,0.022,0.0407218,0.040887,0.0007021,0.0009086,0.0832195,1.9167805
2025-09-25 00:00:00,113596.9,C-BTC-115000-250925,31,124,1,30,P-BTC-111600-250925,33,132,132,-99,-69,TP Hit,SL Hit,0.967741935,-3,1,-3,-2,146.4488211,0.032,0.03,0.0409696,0.040887,0.0013216,0.163548,0.2467262,-2.2467262
2025-09-26 00:00:00,109861.8,C-BTC-113400-260925,33,132,1,32,P-BTC-107000-260925,45,180,1,44,76,TP Hit,TP Hit,0.96969697,0.977777778,1,1,2,148.4488211,0.03,0.022,0.040887,0.040887,0.001239,0.0009086,0.0839216,1.9160784
2025-09-27 00:00:00,109706.2,C-BTC-111000-270925,47,188,1,46,P-BTC-108000-270925,61,244,1,60,106,TP Hit,TP Hit,0.978723404,0.983606557,1,1,2,150.4488211,0.021,0.016,0.0407631,0.0403088,0.0008673,0.0006608,0.0826,1.9174
2025-09-28 00:00:00,109435,C-BTC-109600-280925,185,740,1,184,P-BTC-108200-280925,35,140,1,34,218,TP Hit,TP Hit,0.994594595,0.971428571,1,1,2,152.4488211,0.005,0.029,0.0382025,0.0419195,0.0002065,0.0011977,0.0815262,1.9184738
2025-09-29 00:00:00,110298.9,C-BTC-112000-290925,49,196,196,-147,P-BTC-109800-290925,261,1044,1,260,113,SL Hit,TP Hit,-3,0.996168582,-3,1,-2,150.4488211,0.02,0.004,0.040474,0.0431172,0.161896,0.0001652,0.2456524,-2.2456524
2025-09-30 00:00:00,113984,C-BTC-115600-300925,41,164,1,40,P-BTC-112400-300925,58,232,1,57,97,TP Hit,TP Hit,0.975609756,0.982758621,1,1,2,152.4488211,0.024,0.017,0.0406392,0.0407218,0.0009912,0.0007021,0.0830543,1.9169457
2025-10-01 00:00:00,113751.8,C-BTC-116000-011025,36,144,144,-108,P-BTC-111800-011025,42,168,1,41,-67,SL Hit,TP Hit,-3,0.976190476,-3,1,-2,150.4488211,0.028,0.024,0.0416304,0.0416304,0.1665216,0.0009912,0.2507736,-2.2507736
2025-10-02 00:00:00,117212.2,C-BTC-119600-021025,38,152,152,-114,P-BTC-114600-021025,38,152,1,37,-77,SL Hit,TP Hit,-3,0.973684211,-3,1,-2,148.4488211,0.026,0.026,0.0408044,0.0408044,0.1632176,0.0010738,0.2459002,-2.2459002
2025-10-03 00:00:00,120491.6,C-BTC-124000-031025,38,152,1,37,P-BTC-117000-031025,32,128,1,31,68,TP Hit,TP Hit,0.973684211,0.96875,1,1,2,150.4488211,0.026,0.031,0.0408044,0.0409696,0.0010738,0.0012803,0.0841281,1.9158719
2025-10-04 00:00:00,122524.3,C-BTC-124000-041025,143,572,1,142,P-BTC-120200-041025,50,200,1,49,191,TP Hit,TP Hit,0.993006993,0.98,1,1,2,152.4488211,0.007,0.02,0.0413413,0.0413,0.0002891,0.000826,0.0837564,1.9162436
2025-10-05 00:00:00,121613.2,C-BTC-122800-051025,66,264,264,-198,P-BTC-119800-051025,35,140,1,34,-164,SL Hit,TP Hit,-3,0.971428571,-3,1,-2,150.4488211,0.015,0.029,0.040887,0.0419195,0.163548,0.0011977,0.2475522,-2.2475522
2025-10-06 00:00:00,123010.5,C-BTC-128000-061025,36,144,1,35,P-BTC-120000-061025,80,320,1,79,114,TP Hit,TP Hit,0.972222222,0.9875,1,1,2,152.4488211,0.028,0.012,0.0416304,0.039648,0.0011564,0.0004956,0.0829304,1.9170696
2025-10-07 00:00:00,126092.4,C-BTC-129200-071025,60,240,1,59,P-BTC-122000-071025,31,124,1,30,89,TP Hit,TP Hit,0.983333333,0.967741935,1,1,2,154.4488211,0.017,0.032,0.042126,0.0409696,0.0007021,0.0013216,0.0851193,1.9148807
2025-10-08 00:00:00,121055.4,C-BTC-125000-081025,32,128,1,31,P-BTC-119200-081025,125,500,1,124,155,TP Hit,TP Hit,0.96875,0.992,1,1,2,156.4488211,0.031,0.008,0.0409696,0.0413,0.0012803,0.0003304,0.0838803,1.9161197
2025-10-09 00:00:00,123385.9,C-BTC-126000-091025,45,180,1,44,P-BTC-119600-091025,39,156,1,38,82,TP Hit,TP Hit,0.977777778,0.974358974,1,1,2,158.4488211,0.022,0.026,0.040887,0.0418782,0.0009086,0.0010738,0.0847476,1.9152524
2025-10-10 00:00:00,120760.8,C-BTC-125000-101025,39,156,1,38,P-BTC-117000-101025,34,136,136,-102,-64,TP Hit,SL Hit,0.974358974,-3,1,-3,-2,156.4488211,0.026,0.029,0.0418782,0.0407218,0.0010738,0.1628872,0.246561,-2.246561
2025-10-11 00:00:00,117294.1,C-BTC-120800-111025,33,132,1,32,P-BTC-116000-111025,230,920,920,-690,-658,TP Hit,SL Hit,0.96969697,-3,1,-3,-2,154.4488211,0.03,0.004,0.040887,0.037996,0.001239,0.055362815,0.135484815,-2.135484815
2025-10-12 00:00:00,111942.9,C-BTC-113000-121025,152,608,1,151,P-BTC-109000-121025,32,128,128,-96,55,TP Hit,SL Hit,0.993421053,-3,1,-3,-2,152.4488211,0.007,0.031,0.0439432,0.0409696,0.0002891,0.1638784,0.2490803,-2.2490803
2025-10-13 00:00:00,113902.8,C-BTC-120400-131025,41,164,1,40,P-BTC-107200-131025,39,156,1,38,78,TP Hit,TP Hit,0.975609756,0.974358974,1,1,2,154.4488211,0.024,0.026,0.0406392,0.0418782,0.0009912,0.0010738,0.0845824,1.9154176
2025-10-14 00:00:00,115160.2,C-BTC-119600-141025,34,136,1,33,P-BTC-111000-141025,47,188,188,-141,-108,TP Hit,SL Hit,0.970588235,-3,1,-3,-2,152.4488211,0.029,0.021,0.0407218,0.0407631,0.0011977,0.1630524,0.245735,-2.245735
2025-10-15 00:00:00,112948.8,C-BTC-115800-151025,84,336,1,83,P-BTC-110600-151025,173,692,1,172,255,TP Hit,TP Hit,0.988095238,0.994219653,1,1,2,154.4488211,0.012,0.006,0.0416304,0.0428694,0.0004956,0.0002478,0.0852432,1.9147568
2025-10-16 00:00:00,111341.4,C-BTC-115400-161025,34,136,1,33,P-BTC-107600-161025,64,256,1,63,96,TP Hit,TP Hit,0.970588235,0.984375,1,1,2,156.4488211,0.029,0.016,0.0407218,0.0422912,0.0011977,0.0006608,0.0848715,1.9151285
2025-10-17 00:00:00,108535.5,C-BTC-113000-171025,39,156,1,38,P-BTC-105000-171025,177,708,708,-531,-493,TP Hit,SL Hit,0.974358974,-3,1,-3,-2,154.4488211,0.026,0.006,0.0418782,0.0438606,0.0010738,0.076843134,0.163655734,-2.163655734
2025-10-18 00:00:00,106654.2,C-BTC-108600-181025,80,320,1,79,P-BTC-103400-181025,92,368,1,91,170,TP Hit,TP Hit,0.9875,0.989130435,1,1,2,156.4488211,0.012,0.011,0.039648,0.0417956,0.0004956,0.0004543,0.0823935,1.9176065
